date,daily_precipitation-mm,temp_max-celsius,temp_min-celsius,temp_mean-celsius,mean_relative_humidity-%,mean_wind_speed-m_per_s
11/15/2016,0.0,29.2,19.0,23.9,84.4,1.6
11/16/2016,0.0,30.0,19.0,23.8,79.7,0.6
11/17/2016,0.0,30.7,16.4,22.9,76.0,1.1
11/18/2016,0.0,25.0,13.5,18.3,62.7,0.7
11/19/2016,0.0,27.5,13.1,20.0,60.6,1.2
11/20/2016,0.0,29.4,15.0,22.6,67.4,1.5
11/21/2016,0.0,32.3,17.9,25.3,60.7,1.0
11/22/2016,0.0,31.4,17.7,24.3,57.6,1.2
11/23/2016,0.2,31.4,15.6,23.1,59.8,0.8
11/24/2016,0.0,32.8,16.8,24.9,63.6,1.1
11/25/2016,23.8,25.6,20.0,23.0,90.2,1.3
11/26/2016,0.0,32.6,21.2,26.5,80.8,1.2
11/27/2016,5.0,30.8,22.6,26.0,86.3,2.1
11/28/2016,0.2,28.4,21.4,24.5,90.5,1.5
11/29/2016,0.0,31.1,20.1,24.5,82.0,0.7
11/30/2016,0.0,29.9,17.9,23.7,70.3,1.1
12/1/2016,0.0,29.7,19.9,24.8,70.7,1.6
12/2/2016,32.4,31.1,20.6,26.0,76.7,1.6
12/3/2016,52.8,28.8,20.8,24.0,89.2,3.0
12/4/2016,0.0,29.8,19.8,24.0,82.5,0.8
12/5/2016,0.0,30.6,18.6,24.4,79.6,1.3
12/6/2016,2.2,29.0,20.5,23.8,89.2,1.2
12/7/2016,0.0,29.5,20.7,25.0,86.3,1.4
12/8/2016,0.0,25.9,21.5,23.5,92.8,1.5
12/9/2016,2.2,24.4,20.0,22.5,98.8,1.3
12/10/2016,0.8,30.7,22.5,25.7,86.3,2.1
12/11/2016,9.6,30.4,22.3,25.2,90.1,1.3
12/12/2016,0.0,31.2,20.0,25.3,79.5,1.3
12/13/2016,0.0,33.3,21.7,26.7,76.3,1.3
12/14/2016,0.0,28.9,18.4,23.2,67.0,0.9
12/15/2016,0.0,30.9,13.3,22.8,62.2,0.8
12/16/2016,0.0,30.2,19.3,24.9,69.5,1.9
12/17/2016,0.4,29.8,21.8,25.7,77.6,1.9
12/18/2016,0.0,30.0,22.0,25.2,81.7,2.0
12/19/2016,5.0,27.7,20.2,23.2,87.5,1.6
12/20/2016,0.6,28.2,20.2,23.6,93.7,0.9
12/21/2016,0.0,30.0,22.2,25.4,83.7,1.9
12/22/2016,1.2,31.0,21.7,25.3,86.3,2.1
12/23/2016,3.6,32.7,21.8,25.7,83.2,2.5
12/24/2016,0.0,31.9,22.3,26.6,83.2,1.7
12/25/2016,0.0,33.6,24.3,28.7,77.5,1.8
12/26/2016,0.0,35.0,24.6,29.3,73.1,2.8
12/27/2016,0.0,35.1,23.9,28.8,72.2,3.4
12/28/2016,0.0,34.5,22.3,27.0,84.2,1.2
12/29/2016,59.4,34.1,22.6,27.0,85.2,1.8
12/30/2016,13.2,28.6,21.8,24.8,96.5,1.4
12/31/2016,9.0,32.0,23.1,27.2,86.2,2.6
1/1/2017,47.4,31.3,20.9,26.1,88.9,1.8
1/2/2017,0.0,34.4,22.3,27.6,84.2,1.4
1/3/2017,0.0,33.3,23.8,28.3,83.0,1.5
1/4/2017,0.0,34.7,24.9,29.2,75.2,3.0
1/5/2017,30.2,30.6,21.9,25.3,90.2,2.8
1/6/2017,0.0,31.8,22.1,26.1,90.3,1.6
1/7/2017,5.2,32.0,23.2,26.4,89.6,2.0
1/8/2017,0.0,34.9,23.5,29.0,80.9,2.1
1/9/2017,0.0,35.6,25.7,29.9,79.0,2.1
1/10/2017,14.2,31.9,21.6,26.3,88.6,2.5
1/11/2017,0.0,32.7,21.8,26.9,84.0,1.0
1/12/2017,0.0,34.6,23.4,28.3,80.9,0.9
1/13/2017,0.0,33.3,25.2,28.5,79.1,1.5
1/14/2017,0.0,33.3,23.9,28.2,79.7,0.9
1/15/2017,0.0,34.9,23.0,28.3,79.6,1.4
1/16/2017,39.8,32.5,21.9,26.3,86.1,1.9
1/17/2017,0.2,32.0,21.2,25.8,81.2,1.4
1/18/2017,0.0,34.2,21.4,27.3,75.3,0.8
1/19/2017,0.0,33.3,22.5,27.9,75.7,1.1
1/20/2017,0.0,33.4,24.8,28.4,66.4,1.5
1/21/2017,0.0,32.7,21.6,26.9,73.9,1.1
1/22/2017,0.0,32.5,20.1,26.3,74.9,1.5
1/23/2017,0.0,32.3,22.4,26.7,71.2,1.4
1/24/2017,0.8,32.3,22.3,26.5,80.0,1.8
1/25/2017,0.2,32.8,22.0,26.6,79.3,1.3
1/26/2017,0.0,30.7,19.5,25.0,70.4,1.1
1/27/2017,0.0,30.6,15.2,22.8,63.4,0.6
1/28/2017,0.0,33.0,16.9,25.0,68.8,1.2
1/29/2017,0.0,32.8,22.0,27.5,71.6,1.5
1/30/2017,12.2,33.1,21.8,26.5,78.3,1.5
1/31/2017,6.0,27.4,21.1,23.8,89.5,1.8
2/1/2017,33.0,30.3,20.0,24.0,90.9,2.4
2/2/2017,1.2,29.5,19.8,24.4,89.2,1.6
2/3/2017,0.0,34.0,23.1,26.9,81.3,1.3
2/4/2017,0.0,34.7,24.8,29.2,73.9,1.4
2/5/2017,52.6,28.9,19.7,23.4,92.8,1.3
2/6/2017,0.0,32.0,19.5,24.7,72.3,0.9
2/7/2017,0.0,33.1,17.8,24.7,67.4,0.6
2/8/2017,0.0,35.9,18.9,26.8,72.0,1.1
2/9/2017,16.0,28.6,20.9,24.3,92.5,1.6
2/10/2017,9.2,28.9,21.9,23.9,96.1,1.1
2/11/2017,16.2,28.1,22.0,24.4,98.1,2.2
2/12/2017,28.8,31.0,22.2,25.3,93.9,1.3
2/13/2017,0.0,31.7,20.7,25.3,80.9,1.4
2/14/2017,7.0,28.2,21.8,24.7,91.9,1.6
2/15/2017,0.0,32.3,23.4,26.7,85.8,1.0
2/16/2017,0.0,34.7,23.8,28.7,76.5,1.1
2/17/2017,5.0,33.1,24.3,27.6,82.4,1.3
2/18/2017,0.0,35.2,24.3,28.6,73.3,1.6
2/19/2017,0.8,34.2,24.1,28.2,79.2,1.4
2/20/2017,0.0,36.4,23.9,28.6,75.4,1.1
2/21/2017,0.0,35.4,23.4,28.9,71.3,1.0
2/22/2017,5.0,34.0,22.1,27.2,81.2,1.4
2/23/2017,18.2,26.1,21.3,23.5,93.2,1.7
2/24/2017,0.0,32.2,21.1,25.8,84.7,1.1
2/25/2017,0.0,33.1,22.7,27.4,81.7,1.0
2/26/2017,0.0,33.7,22.5,27.3,83.1,1.2
2/27/2017,0.0,33.5,23.6,27.1,85.3,1.1
2/28/2017,30.8,33.9,21.9,25.0,92.0,1.4
3/1/2017,10.0,32.3,22.5,25.2,92.8,1.4
3/2/2017,0.0,30.5,22.6,26.1,86.6,2.0
3/3/2017,7.6,31.9,21.7,27.0,87.2,1.6
3/4/2017,0.2,30.3,23.4,26.1,92.9,1.6
3/5/2017,0.0,33.6,23.7,27.1,87.8,0.8
3/6/2017,0.0,32.6,23.9,27.3,88.9,1.3
3/7/2017,0.0,33.4,24.4,28.3,82.3,1.2
3/8/2017,0.0,35.0,25.6,29.7,76.4,1.3
3/9/2017,0.0,36.4,26.7,30.3,70.4,2.4
3/10/2017,0.0,34.3,23.6,27.4,73.3,2.4
3/11/2017,0.0,33.1,20.9,26.8,84.4,1.3
3/12/2017,1.2,34.4,20.1,26.4,88.9,1.3
3/13/2017,0.0,28.3,17.4,22.1,74.4,0.8
3/14/2017,0.0,31.8,15.1,24.0,81.2,1.2
3/15/2017,0.0,33.3,25.6,28.6,75.7,1.4
3/16/2017,78.6,28.5,19.0,23.0,95.7,0.8
3/17/2017,0.0,26.5,18.0,21.3,87.0,0.8
3/18/2017,0.0,30.5,15.1,21.9,84.2,0.6
3/19/2017,0.0,30.5,21.0,24.4,80.4,1.0
3/20/2017,0.0,30.3,20.6,24.7,81.4,1.1
3/21/2017,0.0,30.3,20.9,24.4,74.0,1.2
3/22/2017,0.0,30.4,19.4,24.4,73.9,1.1
3/23/2017,0.0,29.5,22.5,25.5,75.2,1.2
3/24/2017,0.0,31.7,21.3,25.2,81.5,1.1
3/25/2017,0.0,31.9,20.5,25.6,79.8,0.8
3/26/2017,8.6,27.5,21.8,23.3,94.8,1.6
3/27/2017,0.0,29.0,20.1,23.8,89.1,0.8
3/28/2017,0.0,30.6,21.4,24.8,81.3,1.0
3/29/2017,0.0,30.6,21.8,25.1,74.9,1.3
3/30/2017,0.0,29.7,21.2,24.4,73.7,1.2
3/31/2017,0.0,29.5,20.3,23.8,74.8,1.2
4/1/2017,0.0,28.1,19.2,22.4,69.8,1.3
4/2/2017,0.0,28.1,18.7,22.4,72.8,1.3
4/3/2017,0.0,29.3,18.7,23.9,78.4,1.2
4/4/2017,25.8,27.4,19.9,23.3,92.3,1.5
4/5/2017,34.4,25.0,19.2,22.0,97.9,2.0
4/6/2017,0.2,29.4,18.7,22.5,89.1,0.7
4/7/2017,0.0,29.4,19.2,24.4,87.3,1.5
4/8/2017,12.0,28.6,22.8,25.6,92.6,1.6
4/9/2017,0.0,29.1,24.4,26.0,88.8,1.6
4/10/2017,3.2,31.1,22.5,25.9,88.3,2.6
4/11/2017,0.0,24.4,18.9,21.3,92.7,0.9
4/12/2017,0.0,26.8,15.1,20.4,80.4,0.6
4/13/2017,0.0,27.9,15.6,21.9,88.8,1.2
4/14/2017,0.0,29.8,20.2,24.6,87.8,1.4
4/15/2017,0.0,30.6,21.7,25.8,85.4,1.1
4/16/2017,49.4,25.8,20.1,21.8,97.4,1.3
4/17/2017,0.0,27.5,20.0,22.5,95.2,0.7
4/18/2017,0.0,28.1,20.2,23.6,88.4,1.1
4/19/2017,0.0,27.3,20.9,24.2,73.2,1.8
4/20/2017,32.6,25.0,17.7,20.6,98.3,2.0
4/21/2017,0.2,24.8,17.4,20.1,89.8,2.4
4/22/2017,0.0,25.6,16.1,19.9,85.7,0.7
4/23/2017,0.0,28.0,13.6,20.4,84.8,1.0
4/24/2017,0.0,26.5,20.3,23.5,81.1,1.8
4/25/2017,68.6,27.6,22.1,24.3,77.8,4.2
4/26/2017,34.4,23.2,11.8,18.2,80.2,1.8
4/27/2017,0.0,20.4,7.6,12.8,73.1,0.5
4/28/2017,0.0,23.4,7.2,14.5,77.0,0.7
4/29/2017,0.0,25.0,9.9,16.5,81.4,0.9
4/30/2017,0.0,25.1,14.3,18.7,76.1,1.2
5/1/2017,0.0,23.9,17.1,20.4,85.6,1.1
5/2/2017,0.0,26.7,16.9,21.8,88.7,1.0
5/3/2017,18.4,24.4,17.9,21.1,93.5,1.3
5/4/2017,0.4,26.9,17.4,21.4,93.8,0.9
5/5/2017,0.0,27.9,19.3,22.3,92.7,0.7
5/6/2017,0.0,26.2,17.9,21.7,93.5,1.0
5/7/2017,0.0,27.1,18.9,22.8,83.7,1.7
5/8/2017,0.0,0.0,0.0,0.0,0.0,0.0
5/9/2017,0.0,27.6,5.5,26.6,60.5,1.2
5/10/2017,0.0,27.6,19.2,22.4,82.8,1.0
5/11/2017,0.0,25.8,17.5,22.2,80.9,2.0
5/12/2017,0.0,25.8,20.5,22.7,74.4,3.2
5/13/2017,30.2,25.4,14.0,20.3,79.8,4.4
5/14/2017,0.0,23.5,13.8,16.9,81.6,1.8
5/15/2017,0.0,22.6,12.9,17.0,80.8,1.6
5/16/2017,0.0,25.5,10.6,16.5,82.3,0.7
5/17/2017,0.8,24.6,14.3,19.4,83.7,1.6
5/18/2017,88.8,21.2,17.9,19.3,88.3,3.2
5/19/2017,16.0,23.2,18.2,20.3,89.7,1.9
5/20/2017,9.6,20.9,17.1,18.9,89.1,2.4
5/21/2017,0.0,19.7,12.6,15.6,89.4,1.3
5/22/2017,0.0,22.9,12.0,17.4,87.5,1.0
5/23/2017,0.0,23.5,18.7,21.1,81.4,2.6
5/24/2017,0.0,25.5,20.9,22.8,76.9,3.0
5/25/2017,0.0,27.8,21.7,24.6,76.1,3.6
5/26/2017,0.0,28.2,22.2,24.5,81.0,3.2
5/27/2017,29.4,25.5,18.7,21.7,89.1,1.3
5/28/2017,5.6,19.2,17.2,18.2,90.6,0.8
5/29/2017,0.0,19.5,16.0,17.7,88.0,1.5
5/30/2017,0.0,22.8,17.1,19.3,89.3,0.9
5/31/2017,44.8,18.0,13.0,15.5,90.7,1.0
6/1/2017,0.0,15.1,11.1,13.0,82.8,0.9
6/2/2017,0.0,16.8,11.5,14.1,82.1,1.6
6/3/2017,0.0,21.7,11.3,17.3,75.7,3.0
6/4/2017,0.4,25.0,20.3,21.8,77.6,3.9
6/5/2017,0.8,24.8,19.2,21.0,90.6,0.9
6/6/2017,2.2,20.6,17.1,18.5,90.6,1.0
6/7/2017,1.4,25.5,16.5,20.7,87.7,2.0
6/8/2017,46.8,24.1,13.4,17.4,87.7,2.3
6/9/2017,0.0,14.9,6.2,10.9,74.9,1.8
6/10/2017,0.0,18.4,3.7,9.6,80.2,0.7
6/11/2017,0.0,20.3,5.0,11.7,80.2,1.1
6/12/2017,0.0,22.0,7.4,14.5,80.0,0.9
6/13/2017,0.0,22.6,11.7,17.0,83.9,1.7
6/14/2017,0.0,22.2,14.4,18.3,85.8,1.2
6/15/2017,0.0,24.7,16.5,19.5,77.9,2.4
6/16/2017,0.0,25.6,16.4,20.5,74.0,3.3
6/17/2017,0.0,26.5,19.6,22.4,68.2,4.4
6/18/2017,0.0,25.8,12.3,20.2,78.0,2.6
6/19/2017,5.6,12.8,6.3,9.4,80.1,3.8
6/20/2017,0.0,14.9,4.2,9.7,83.9,1.5
6/21/2017,0.0,23.2,12.3,16.9,82.2,1.6
6/22/2017,0.0,25.2,15.2,19.2,76.8,2.7
6/23/2017,0.0,25.8,14.2,20.0,74.9,2.4
6/24/2017,0.0,25.4,15.3,19.5,77.8,2.1
6/25/2017,0.0,25.6,12.5,19.6,72.7,2.2
6/26/2017,0.0,25.4,16.9,20.4,63.2,3.2
6/27/2017,0.0,25.6,13.3,19.2,75.9,2.2
6/28/2017,0.0,26.1,14.5,19.0,77.5,1.3
6/29/2017,0.0,25.2,12.6,18.0,80.6,0.9
6/30/2017,0.0,24.4,12.8,17.6,83.6,1.3
7/1/2017,0.0,24.4,12.9,17.9,80.6,1.6
7/2/2017,0.0,23.4,8.1,15.3,80.4,0.9
7/3/2017,0.0,20.8,12.0,15.9,69.2,2.6
7/4/2017,0.0,22.3,10.6,16.9,63.0,3.6
7/5/2017,0.0,23.1,12.6,17.2,66.4,3.0
7/6/2017,0.0,23.6,12.4,16.9,72.3,1.6
7/7/2017,0.0,24.4,10.9,16.5,77.5,1.3
7/8/2017,0.0,25.2,11.2,17.6,76.3,1.5
7/9/2017,0.0,21.7,12.6,17.1,81.4,1.2
7/10/2017,0.0,24.9,11.3,17.4,81.6,0.8
7/11/2017,0.0,27.2,13.0,18.7,80.2,1.3
7/12/2017,0.0,27.4,12.4,18.5,77.8,1.0
7/13/2017,0.0,27.2,11.8,19.3,70.9,2.0
7/14/2017,0.0,27.2,13.6,20.9,64.5,2.9
7/15/2017,0.0,26.1,17.4,22.1,58.5,5.0
7/16/2017,0.0,27.0,8.6,18.3,63.7,5.1
7/17/2017,5.6,8.7,1.6,5.5,85.9,3.4
7/18/2017,0.2,12.2,-0.9,4.5,74.5,1.5
7/19/2017,0.0,18.4,-0.5,7.3,73.5,0.9
7/20/2017,0.0,19.6,1.4,9.7,78.7,0.9
7/21/2017,0.0,24.2,4.7,13.0,78.9,0.5
7/22/2017,0.0,24.2,5.5,14.7,76.0,1.3
7/23/2017,0.0,27.9,9.4,18.0,68.5,2.0
7/24/2017,0.0,28.2,14.1,20.6,59.5,3.2
7/25/2017,0.0,27.9,11.5,18.5,70.1,1.5
7/26/2017,0.0,27.9,10.0,18.0,73.5,0.9
7/27/2017,0.0,27.3,10.8,18.1,74.3,1.1
7/28/2017,0.0,27.0,11.6,18.7,70.5,1.8
7/29/2017,0.0,27.7,12.0,19.8,65.9,1.9
7/30/2017,0.0,26.8,11.6,18.5,72.9,1.2
7/31/2017,0.0,27.8,12.9,19.2,72.4,1.2
8/1/2017,0.0,27.4,14.2,20.4,63.6,2.2
8/2/2017,11.0,21.3,13.7,16.9,75.6,1.9
8/3/2017,0.0,18.1,10.6,14.6,84.9,1.7
8/4/2017,0.2,23.6,7.6,14.0,78.7,0.8
8/5/2017,0.0,24.3,9.0,15.9,75.8,1.4
8/6/2017,0.0,24.2,12.2,16.7,68.9,2.1
8/7/2017,0.0,25.6,10.9,17.4,73.7,1.7
8/8/2017,0.0,28.0,15.0,20.4,71.7,1.7
8/9/2017,0.0,29.2,15.1,20.7,73.0,1.0
8/10/2017,0.0,31.4,15.6,22.2,70.3,1.7
8/11/2017,0.0,29.5,17.8,23.3,63.4,4.0
8/12/2017,9.0,26.8,19.7,23.0,63.1,5.2
8/13/2017,61.8,21.6,11.7,16.9,85.8,2.1
8/14/2017,0.0,22.1,10.1,15.6,76.3,1.1
8/15/2017,1.0,23.5,13.2,17.8,80.3,1.5
8/16/2017,0.6,25.8,14.9,19.2,83.3,0.8
8/17/2017,0.0,25.6,13.1,19.0,80.8,1.2
8/18/2017,0.0,23.5,15.5,19.7,78.2,2.9
8/19/2017,3.4,24.9,19.5,21.8,76.7,4.0
8/20/2017,11.4,19.8,8.0,15.6,73.3,3.9
8/21/2017,0.0,20.4,4.6,11.7,68.1,1.6
8/22/2017,0.0,22.9,8.9,15.9,68.1,2.6
8/23/2017,0.0,26.0,16.0,20.5,69.1,3.7
8/24/2017,0.0,29.5,17.8,23.3,67.2,3.5
8/25/2017,0.0,29.9,18.1,23.1,63.0,3.0
8/26/2017,0.0,30.1,14.3,22.0,66.1,2.4
8/27/2017,9.2,25.4,17.2,20.0,77.7,2.5
8/28/2017,0.0,30.8,16.4,22.9,67.7,1.8
8/29/2017,0.0,31.9,17.4,23.4,64.9,2.0
8/30/2017,0.0,28.7,16.6,21.8,70.5,2.3
8/31/2017,0.0,29.2,12.0,19.2,70.4,1.3
9/1/2017,0.0,30.4,18.8,23.1,65.0,3.2
9/2/2017,0.0,30.6,18.2,23.8,63.4,2.7
9/3/2017,0.0,31.8,19.0,24.5,61.9,2.9
9/4/2017,0.0,31.7,16.2,23.9,63.3,2.4
9/5/2017,0.0,28.5,15.4,20.7,74.1,1.5
9/6/2017,0.0,31.4,14.4,21.6,69.4,1.6
9/7/2017,0.0,31.3,13.8,23.0,60.6,1.8
9/8/2017,0.0,32.2,15.6,23.4,61.5,2.0
9/9/2017,0.0,32.7,17.7,25.0,56.2,2.5
9/10/2017,0.0,34.7,21.4,27.9,46.6,4.7
9/11/2017,20.2,27.4,17.2,20.6,78.2,2.2
9/12/2017,0.0,32.7,16.3,22.6,77.7,0.9
9/13/2017,0.0,33.9,19.1,26.5,60.0,2.3
9/14/2017,0.0,33.6,19.7,25.3,58.0,3.6
9/15/2017,0.2,24.9,19.0,20.6,82.8,2.4
9/16/2017,0.0,19.8,15.2,17.0,85.1,2.9
9/17/2017,0.0,23.7,14.3,17.7,73.8,2.6
9/18/2017,0.0,29.3,11.5,19.2,74.3,0.6
9/19/2017,0.0,35.5,15.5,24.4,63.9,0.6
9/20/2017,0.0,35.8,16.7,25.6,58.2,1.4
9/21/2017,0.0,36.0,16.2,24.7,59.5,1.0
9/22/2017,0.0,32.6,18.1,24.6,64.4,2.3
9/23/2017,0.0,26.5,19.0,22.1,74.8,2.3
9/24/2017,0.0,28.4,17.3,22.9,70.5,1.4
9/25/2017,0.0,27.0,17.4,22.2,68.2,2.3
9/26/2017,0.0,33.2,15.6,24.0,64.3,1.1
9/27/2017,0.0,32.8,16.6,24.4,63.9,1.9
9/28/2017,2.6,28.2,17.7,22.4,70.3,2.2
9/29/2017,5.2,21.5,18.7,19.9,88.4,1.4
9/30/2017,0.0,26.8,18.9,22.2,77.7,1.6
10/1/2017,31.4,29.0,14.6,22.2,76.3,5.2
10/2/2017,0.2,21.6,11.0,16.5,72.4,2.4
10/3/2017,0.0,27.9,9.3,17.6,61.9,1.3
10/4/2017,0.0,28.1,9.4,18.9,64.3,1.4
10/5/2017,0.0,30.6,15.5,24.7,54.9,4.4
10/6/2017,8.6,33.6,19.0,25.0,68.6,2.6
10/7/2017,39.2,26.6,18.1,21.0,83.8,2.4
10/8/2017,5.8,22.3,17.9,20.1,85.7,2.5
10/9/2017,35.8,23.1,18.8,20.0,87.1,3.3
10/10/2017,51.2,28.9,18.3,22.0,82.5,3.1
10/11/2017,7.6,31.7,20.4,24.8,76.6,2.3
10/12/2017,2.0,34.3,20.5,25.0,79.8,1.2
10/13/2017,0.0,26.2,16.8,20.5,84.4,2.3
10/14/2017,0.0,22.0,14.2,17.8,77.4,3.5
10/15/2017,0.0,29.9,12.3,20.1,71.9,1.5
10/16/2017,0.0,32.0,19.1,24.3,67.6,2.2
10/17/2017,0.0,33.5,20.7,26.1,63.7,2.6
10/18/2017,0.0,34.6,22.0,28.4,62.0,3.3
10/19/2017,15.0,27.5,17.2,21.9,76.9,2.8
10/20/2017,0.0,26.2,17.6,22.0,78.8,2.0
10/21/2017,33.2,28.2,18.2,22.2,85.1,2.6
10/22/2017,0.0,22.0,14.3,18.7,75.5,2.6
10/23/2017,0.0,26.8,8.4,18.0,63.7,1.1
10/24/2017,0.0,29.7,14.1,22.5,72.2,2.0
10/25/2017,37.6,25.4,17.1,19.8,81.7,3.7
10/26/2017,43.4,19.9,16.6,18.3,91.7,2.4
10/27/2017,23.6,23.1,17.0,19.3,90.7,1.2
10/28/2017,0.0,28.3,14.6,20.5,73.0,0.9
10/29/2017,13.4,29.1,16.8,22.3,80.3,2.2
10/30/2017,47.0,24.6,18.3,20.6,87.1,2.3
10/31/2017,0.0,28.8,16.3,22.4,72.3,1.8
11/1/2017,0.0,30.0,12.8,21.6,74.1,1.5
11/2/2017,0.0,30.0,18.6,24.5,63.5,3.1
11/3/2017,38.2,25.1,18.2,20.8,81.5,3.3
11/4/2017,26.4,21.9,16.4,19.1,86.5,2.7
11/5/2017,0.0,28.4,16.1,21.1,79.6,1.2
11/6/2017,0.0,30.4,16.1,23.1,76.8,0.9
11/7/2017,0.0,29.1,20.7,24.5,74.2,2.7
11/8/2017,1.4,28.8,19.6,22.6,79.8,3.0
11/9/2017,11.0,31.2,19.5,24.7,75.7,1.2
11/10/2017,3.8,27.2,16.1,21.1,81.4,2.2
11/11/2017,2.6,28.3,13.8,20.6,69.2,1.8
11/12/2017,0.0,28.7,13.1,20.8,64.0,1.3
11/13/2017,0.0,31.3,11.7,21.0,64.5,1.1
11/14/2017,0.0,32.3,13.4,22.6,68.4,1.7
11/15/2017,0.0,31.9,15.3,24.5,67.4,2.6
11/16/2017,0.0,36.9,18.9,24.5,76.9,2.3
11/17/2017,0.0,27.4,19.9,23.0,82.9,3.6
11/18/2017,0.0,25.4,16.5,21.3,86.1,2.2
11/19/2017,0.0,27.7,12.9,19.7,65.0,1.9
11/20/2017,0.0,32.5,11.4,21.0,69.3,1.1
11/21/2017,0.0,25.4,19.1,21.7,85.6,1.3
11/22/2017,0.0,26.5,15.3,20.3,71.8,2.5
11/23/2017,0.0,30.3,12.8,20.4,68.2,0.9
11/24/2017,0.0,32.6,12.8,23.4,71.8,1.5
11/25/2017,37.6,25.0,17.4,21.6,86.5,2.6
11/26/2017,0.0,22.6,15.9,18.6,82.1,1.7
11/27/2017,0.0,29.1,14.2,20.6,78.5,1.2
11/28/2017,0.0,31.8,15.6,23.7,72.5,1.1
11/29/2017,0.0,31.3,18.5,25.1,76.7,1.8
11/30/2017,0.2,27.6,21.8,24.5,77.0,2.9
12/1/2017,0.0,31.1,19.0,24.6,70.6,1.7
12/2/2017,0.0,30.9,21.3,25.4,71.2,2.0
12/3/2017,0.0,30.7,20.8,25.9,74.4,2.3
12/4/2017,0.0,32.1,22.2,26.7,74.1,1.2
12/5/2017,0.0,36.1,21.3,27.9,67.3,1.6
12/6/2017,15.6,29.3,22.8,25.9,80.1,2.9
12/7/2017,22.4,30.0,20.7,24.5,84.8,1.4
12/8/2017,0.0,33.7,21.0,26.2,75.5,1.0
12/9/2017,0.0,34.0,18.5,26.0,68.0,1.0
12/10/2017,0.0,34.1,18.0,26.4,61.9,1.5
12/11/2017,0.0,32.5,17.2,25.1,61.6,1.4
12/12/2017,0.0,31.1,16.6,23.9,72.2,2.0
12/13/2017,0.0,32.7,20.9,26.0,71.9,2.1
12/14/2017,0.0,33.9,21.7,27.3,73.3,2.0
12/15/2017,0.0,37.4,21.4,27.6,69.3,1.8
12/16/2017,0.0,33.8,20.8,27.7,69.2,2.6
12/17/2017,16.8,32.5,20.0,26.1,75.7,3.1
12/18/2017,0.0,34.6,19.2,26.1,73.2,1.3
12/19/2017,0.0,33.0,22.7,27.0,71.8,2.3
12/20/2017,38.6,25.9,19.5,23.2,85.0,2.6
12/21/2017,0.4,30.8,22.2,25.7,78.9,2.0
12/22/2017,19.2,28.7,22.7,24.8,84.0,3.0
12/23/2017,45.8,26.2,22.2,24.1,88.0,4.0
12/24/2017,4.6,26.8,20.3,23.0,85.7,2.0
12/25/2017,0.0,30.3,18.8,24.2,80.1,1.2
12/26/2017,3.8,28.8,23.0,24.8,78.9,3.6
12/27/2017,0.2,26.3,22.2,23.9,81.4,3.2
12/28/2017,0.0,30.0,21.5,24.9,80.8,2.6
12/29/2017,0.0,31.7,22.7,25.7,78.9,2.0
12/30/2017,0.0,33.0,22.7,26.4,78.2,1.9
12/31/2017,0.0,36.0,22.4,28.0,75.0,1.3
1/1/2018,24.4,32.5,21.4,25.5,82.9,2.5
1/2/2018,24.4,26.9,21.0,22.9,88.2,1.5
1/3/2018,0.0,31.2,18.7,24.3,72.2,1.3
1/4/2018,0.0,31.6,17.7,24.6,71.3,1.2
1/5/2018,0.0,32.5,20.6,26.3,74.8,2.1
1/6/2018,0.2,27.9,21.4,24.1,83.7,1.9
1/7/2018,0.0,33.9,19.2,25.3,74.7,1.3
1/8/2018,0.0,32.5,21.6,26.0,73.1,2.0
1/9/2018,3.6,27.5,21.1,23.9,77.0,2.8
1/10/2018,12.4,25.2,21.5,23.3,82.9,3.8
1/11/2018,3.8,28.3,21.8,24.1,82.4,2.6
1/12/2018,15.8,29.0,21.7,24.4,84.0,2.2
1/13/2018,6.0,28.3,22.2,23.9,84.4,2.9
1/14/2018,38.4,24.6,20.0,22.6,87.1,2.2
1/15/2018,36.0,27.8,21.3,23.5,88.2,1.7
1/16/2018,28.8,30.8,21.3,24.9,84.7,1.2
1/17/2018,0.0,29.5,23.2,26.0,80.3,3.4
1/18/2018,67.6,31.6,21.1,23.8,86.1,2.1
1/19/2018,0.4,29.0,21.2,24.5,83.8,0.9
1/20/2018,0.0,30.2,21.7,25.6,80.7,1.9
1/21/2018,3.2,30.4,21.7,24.6,81.8,2.7
1/22/2018,23.2,30.9,21.3,24.1,83.4,2.0
1/23/2018,1.0,34.6,21.5,27.2,78.2,2.2
1/24/2018,4.0,31.8,21.3,24.5,82.3,1.9
1/25/2018,0.0,32.4,20.2,25.8,76.4,1.3
1/26/2018,0.0,31.6,21.8,26.1,77.5,1.8
1/27/2018,0.0,31.5,22.5,26.3,76.0,2.4
1/28/2018,0.0,30.0,24.1,26.2,80.2,1.6
1/29/2018,0.2,30.8,23.6,25.8,82.0,1.1
1/30/2018,0.0,32.9,21.3,26.5,77.7,1.9
1/31/2018,0.0,34.7,22.4,26.6,68.2,2.5
2/1/2018,0.0,33.0,20.6,25.9,69.8,1.4
2/2/2018,0.0,34.5,22.1,27.5,65.3,1.2
2/3/2018,0.0,34.5,18.6,26.0,66.3,1.3
2/4/2018,0.0,34.7,18.6,25.3,67.3,1.1
2/5/2018,0.0,33.9,21.1,25.4,68.1,1.9
2/6/2018,0.0,33.5,19.6,25.7,70.6,1.7
